법정동코드,법정동명
41570103,경기도 김포시 운양동
41570104,경기도 김포시 장기동
41570105,경기도 김포시 감정동
41570106,경기도 김포시 사우동
41570107,경기도 김포시 풍무동
41570108,경기도 김포시 마산동
41570109,경기도 김포시 구래동
41570250,경기도 김포시 통진읍
41570253,경기도 김포시 고촌읍
41570256,경기도 김포시 양촌읍
41570340,경기도 김포시 대곶면
41570350,경기도 김포시 월곶면
41570360,경기도 김포시 하성면
41590116,경기도 화성시 진안동
41590117,경기도 화성시 병점동
41590118,경기도 화성시 능동
41590119,경기도 화성시 기산동
41590120,경기도 화성시 반월동
41590121,경기도 화성시 반정동
41590122,경기도 화성시 황계동
41590123,경기도 화성시 배양동
41590124,경기도 화성시 기안동
41590125,경기도 화성시 송산동
41590126,경기도 화성시 안녕동
41590127,경기도 화성시 반송동
41590128,경기도 화성시 석우동
41590129,경기도 화성시 오산동
41590130,경기도 화성시 청계동
41590131,경기도 화성시 영천동
41590132,경기도 화성시 중동
41590133,경기도 화성시 신동
41590134,경기도 화성시 목동
41590135,경기도 화성시 산척동
41590136,경기도 화성시 장지동
41590137,경기도 화성시 송동
41590138,경기도 화성시 방교동
41590139,경기도 화성시 금곡동
41590140,경기도 화성시 새솔동
41590253,경기도 화성시 봉담읍
41590256,경기도 화성시 우정읍
41590259,경기도 화성시 향남읍
41590262,경기도 화성시 남양읍
41590310,경기도 화성시 매송면
41590320,경기도 화성시 비봉면
41590330,경기도 화성시 마도면
41590340,경기도 화성시 송산면
41590350,경기도 화성시 서신면
41590360,경기도 화성시 팔탄면
41590370,경기도 화성시 장안면
41590400,경기도 화성시 양감면
41590410,경기도 화성시 정남면
41610101,경기도 광주시 경안동
41610102,경기도 광주시 쌍령동
41610103,경기도 광주시 송정동
41610104,경기도 광주시 회덕동
41610105,경기도 광주시 탄벌동
41610106,경기도 광주시 목현동
41610107,경기도 광주시 삼동
41610108,경기도 광주시 중대동
41610109,경기도 광주시 직동
41610110,경기도 광주시 태전동
41610111,경기도 광주시 장지동
41610112,경기도 광주시 역동
41610113,경기도 광주시 목동
41610250,경기도 광주시 오포읍
41610253,경기도 광주시 초월읍
41610259,경기도 광주시 곤지암읍
41610330,경기도 광주시 도척면
41610340,경기도 광주시 퇴촌면
41610350,경기도 광주시 남종면
41610370,경기도 광주시 남한산성면
41630101,경기도 양주시 유양동
41630102,경기도 양주시 어둔동
41630103,경기도 양주시 남방동
41630104,경기도 양주시 마전동
41630105,경기도 양주시 산북동
41630106,경기도 양주시 광사동
41630107,경기도 양주시 만송동
41630108,경기도 양주시 삼숭동
41630109,경기도 양주시 고읍동
41630110,경기도 양주시 덕정동
41630111,경기도 양주시 봉양동
41630112,경기도 양주시 회암동
41630113,경기도 양주시 율정동
41630114,경기도 양주시 옥정동
41630115,경기도 양주시 고암동
41630116,경기도 양주시 덕계동
41630117,경기도 양주시 회정동
41630250,경기도 양주시 백석읍
41630310,경기도 양주시 은현면
41630320,경기도 양주시 남면
41630330,경기도 양주시 광적면
41630340,경기도 양주시 장흥면
41650101,경기도 포천시 신읍동
41650102,경기도 포천시 어룡동
41650103,경기도 포천시 자작동
41650104,경기도 포천시 선단동
41650105,경기도 포천시 설운동
41650106,경기도 포천시 동교동
41650250,경기도 포천시 소흘읍
41650310,경기도 포천시 군내면
41650320,경기도 포천시 내촌면
41650330,경기도 포천시 가산면
41650340,경기도 포천시 신북면
41650350,경기도 포천시 창수면
41650360,경기도 포천시 영중면
41650370,경기도 포천시 일동면
41650380,경기도 포천시 이동면
41650390,경기도 포천시 영북면
41650400,경기도 포천시 관인면
41650410,경기도 포천시 화현면
41670101,경기도 여주시 상동
41670102,경기도 여주시 홍문동
41670103,경기도 여주시 창동
41670104,경기도 여주시 우만동
41670105,경기도 여주시 단현동
41670106,경기도 여주시 신진동
41670107,경기도 여주시 하동
41670108,경기도 여주시 교동
41670109,경기도 여주시 월송동
41670110,경기도 여주시 가업동
41670111,경기도 여주시 연라동
41670112,경기도 여주시 상거동
41670113,경기도 여주시 하거동
41670114,경기도 여주시 삼교동
41670115,경기도 여주시 점봉동
41670116,경기도 여주시 능현동
41670117,경기도 여주시 멱곡동
41670118,경기도 여주시 연양동
41670119,경기도 여주시 매룡동
41670120,경기도 여주시 천송동
41670121,경기도 여주시 오학동
41670122,경기도 여주시 현암동
41670123,경기도 여주시 오금동
41670250,경기도 여주시 가남읍
41670310,경기도 여주시 점동면
41670320,경기도 여주시 흥천면
41670330,경기도 여주시 금사면
41670340,경기도 여주시 능서면
41670350,경기도 여주시 대신면 
41670360,경기도 여주시 북내면
41670370,경기도 여주시 강천면
41670380,경기도 여주시 산북면
41800250,경기도 연천군 연천읍
41800253,경기도 연천군 전곡읍
41800310,경기도 연천군 군남면
41800320,경기도 연천군 청산면
41800330,경기도 연천군 백학면
41800340,경기도 연천군 미산면
41800350,경기도 연천군 왕징면
41800360,경기도 연천군 신서면
41800370,경기도 연천군 중면
41800380,경기도 연천군 장남면
41820250,경기도 가평군 가평읍
41820310,경기도 가평군 설악면
41820325,경기도 가평군 청평면
41820330,경기도 가평군 상면
41820345,경기도 가평군 조종면
41820350,경기도 가평군 북면
41830250,경기도 양평군 양평읍
41830310,경기도 양평군 강상면
41830320,경기도 양평군 강하면
41830330,경기도 양평군 양서면
41830340,경기도 양평군 옥천면
41830350,경기도 양평군 서종면
41830360,경기도 양평군 단월면
41830370,경기도 양평군 청운면
41830380,경기도 양평군 양동면
41830395,경기도 양평군 지평면
41830400,경기도 양평군 용문면
41830410,경기도 양평군 개군면
42110101,강원도 춘천시 봉의동
42110102,강원도 춘천시 요선동
42110103,강원도 춘천시 낙원동
42110104,강원도 춘천시 중앙로1가
42110105,강원도 춘천시 중앙로2가
42110106,강원도 춘천시 중앙로3가
42110107,강원도 춘천시 옥천동
42110108,강원도 춘천시 조양동
42110109,강원도 춘천시 죽림동
42110110,강원도 춘천시 운교동
42110111,강원도 춘천시 약사동
42110112,강원도 춘천시 효자동
42110113,강원도 춘천시 소양로1가
42110114,강원도 춘천시 소양로2가
42110115,강원도 춘천시 소양로3가
42110116,강원도 춘천시 소양로4가
42110117,강원도 춘천시 근화동
42110118,강원도 춘천시 우두동
42110119,강원도 춘천시 사농동
42110120,강원도 춘천시 후평동
42110121,강원도 춘천시 온의동
42110122,강원도 춘천시 교동
42110123,강원도 춘천시 퇴계동
42110124,강원도 춘천시 석사동
42110125,강원도 춘천시 삼천동
42110126,강원도 춘천시 칠전동
42110127,강원도 춘천시 송암동
42110128,강원도 춘천시 신동
42110129,강원도 춘천시 중도동
42110250,강원도 춘천시 신북읍
42110310,강원도 춘천시 동면
42110320,강원도 춘천시 동산면
42110330,강원도 춘천시 신동면
42110340,강원도 춘천시 남면
42110350,강원도 춘천시 서면
42110360,강원도 춘천시 사북면
42110380,강원도 춘천시 북산면
42110390,강원도 춘천시 동내면
42110400,강원도 춘천시 남산면
42130101,강원도 원주시 중앙동
42130102,강원도 원주시 평원동
42130103,강원도 원주시 원동
42130104,강원도 원주시 인동
42130105,강원도 원주시 개운동
42130106,강원도 원주시 명륜동
42130107,강원도 원주시 단구동
42130108,강원도 원주시 일산동
42130109,강원도 원주시 학성동
42130110,강원도 원주시 단계동
42130111,강원도 원주시 우산동
42130112,강원도 원주시 태장동
42130113,강원도 원주시 봉산동
42130114,강원도 원주시 행구동
42130115,강원도 원주시 무실동
42130116,강원도 원주시 관설동
42130117,강원도 원주시 반곡동
42130118,강원도 원주시 가현동
42130250,강원도 원주시 문막읍
42130310,강원도 원주시 소초면
42130320,강원도 원주시 호저면
42130330,강원도 원주시 지정면
42130350,강원도 원주시 부론면
42130360,강원도 원주시 귀래면
42130370,강원도 원주시 흥업면
42130380,강원도 원주시 판부면
42130390,강원도 원주시 신림면
42150101,강원도 강릉시 홍제동
42150102,강원도 강릉시 남문동
42150103,강원도 강릉시 명주동
42150104,강원도 강릉시 성내동
42150105,강원도 강릉시 임당동
42150106,강원도 강릉시 금학동
42150107,강원도 강릉시 용강동
42150108,강원도 강릉시 성남동
42150109,강원도 강릉시 옥천동
42150110,강원도 강릉시 교동
42150111,강원도 강릉시 포남동
42150112,강원도 강릉시 초당동
42150113,강원도 강릉시 강문동
42150114,강원도 강릉시 송정동
42150115,강원도 강릉시 견소동
42150116,강원도 강릉시 내곡동
42150117,강원도 강릉시 회산동
42150118,강원도 강릉시 장현동
42150119,강원도 강릉시 박월동
42150120,강원도 강릉시 담산동
42150121,강원도 강릉시 노암동
42150122,강원도 강릉시 유산동
42150123,강원도 강릉시 월호평동
42150124,강원도 강릉시 신석동
42150125,강원도 강릉시 입암동
42150126,강원도 강릉시 청량동
42150127,강원도 강릉시 두산동
42150128,강원도 강릉시 학동
42150129,강원도 강릉시 병산동
42150130,강원도 강릉시 남항진동
42150131,강원도 강릉시 유천동
42150132,강원도 강릉시 지변동
42150133,강원도 강릉시 죽헌동
42150134,강원도 강릉시 대전동
42150135,강원도 강릉시 운정동
42150136,강원도 강릉시 난곡동
42150137,강원도 강릉시 저동
42150138,강원도 강릉시 안현동
42150139,강원도 강릉시 운산동
42150250,강원도 강릉시 주문진읍
42150310,강원도 강릉시 성산면
42150320,강원도 강릉시 왕산면
42150330,강원도 강릉시 구정면
42150340,강원도 강릉시 강동면
42150350,강원도 강릉시 옥계면
42150360,강원도 강릉시 사천면
42150370,강원도 강릉시 연곡면
42170101,강원도 동해시 천곡동
42170102,강원도 동해시 평릉동
42170103,강원도 동해시 송정동
42170104,강원도 동해시 용정동
42170105,강원도 동해시 지흥동
42170106,강원도 동해시 효가동
42170107,강원도 동해시 동회동
42170108,강원도 동해시 나안동
